animeID,name,scored
11942,Astareul Hyanghae Chaguchagu,6.5
11943,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,7.86
11944,Entotsu Machi no Poupelle,0
11945,Chizu no Nai Bouken,5.27
11946,FunaQ: Funassyi to Soutai-kun,4.57
11947,Himitsukessha Taka no Tsume x Glass no Kamen Desu ga,3.76
11948,Santa no Yama Yousei no Mori,6.38
11949,Magical Maho,4.55
11950,Li&#039;l Chillun&#039;,6.1
11951,Nanatsuko Nezumi Series,3.4
11952,Line Rangers,7.17
11953,Si Ling Bianma: Zhi Shijie Caozong Zhe Recap,4.25
11954,Neko ga Kureta Marui Shiawase,6.25
11955,Rara Maji,5.92
11956,Yao Shen Ji,7.5
11957,Honoo no Alpenrose: Sweet Memory Ongaku-hen,5
11958,Honoo no Alpenrose: Ai no Symphony Ongaku-hen,5
11959,Skirt no Naka wa Kedamono Deshita.,5.42
11960,THE END,0
11961,Mahouka x Mameshiba,5.37
11962,"""Kinako"" x Mameshiba Movie",5.14
11963,Sprin&#039; Pan: Mae e Susumou!,0
11964,Mon-Soni! D&#039;Artagnan no Idol Sengen,5.89
11965,Manyuu Hikenchou Specials,0
11966,Just Because!,7.41
11967,Vary Peri,0
11968,Flash & Dash,0
11969,Blazing Teens 5,0
11970,Uta no☆Prince-sama♪ Maji Love Kingdom Movie,0
11971,Inko Colors,0
11972,BraFro x Taka no Tsume: Brave Funding Prologue,3.42
11973,"Muse / Exogenesis Part 3 (Redemption) Tekken ""Furiko""",0
11974,Hua Jianghu Zhi Bei Mo Ting,0
11975,Aozora Under Girls!,5.68
11976,Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,6.58
11977,No Doubt,7.31
11978,Oshiri Tantei,4
11979,Kuroko no Basket: Last Game NG-shuu,7.81
11980,Final Fantasy XIV: Hikari no Otousan Special,0
11981,My Wish,4.52
11982,Chameleon,4.17
11983,Ame no Ten Ten,4.73
11984,Okaasan no Kao,3.82
11985,Saraba Jamaica,3.6
11986,Chiisai Aki Mitsuketa,3.25
11987,Chiisai Aki Mitsuketa (1982),3.67
11988,Yama no Susume: Third Season,0
11989,Yama no Susume: Omoide Present,7.28
11990,Jumbagi: Hanbandoui gongryong 3D,0
11991,Berserk: Majo no Tsuisou,5.78
11992,Liz to Aoi Tori,7.44
11993,Hibike! Euphonium Movie: 2-nensei ni Natta Kumiko-tachi,0
11994,Time Driver: Bokura ga Kaita Mirai,0
11995,Engimon,0
11996,Milky Panic twelve,0
11997,Midnight Crazy Trail,0
11998,Project Tokyo Dolls Anime PV,0
11999,Doraemon (2005) Specials,6.36
12000,Lu Lin Da Mao Xian Zhi Tang Guo Shi Jie,0
12001,AniMen: Triton Force,0
12002,Kirin the Noop,5.17
12003,Keito no Yousei: Knit to Wool,3
12004,Konigiri-kun,4.8
12005,Beads no Mori no Rabi,3.14
12006,Oidon to,3.25
12007,Mono-darake!,5.5
12008,Korogashi-ya no Pun,4.09
12009,Shammy to Kage Boy,4.45
12010,Cake Sushi,4.1
12011,Mori no Hito to Shoutengu-chan,2.25
12012,NoisyCell x Ponkotsu Quest,4.22
12013,Akichi Asobi: Playground,6.13
12014,Anime Mitai na,5.3
12015,Afureko! AR,4.62
12016,Arara,5.22
12017,Baby Gamba,4.67
12018,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,6.46
12019,Yami Shibai 5,6.21
12020,Inferno Cop 2nd Season,0
12021,ACCA: 13-ku Kansatsu-ka Specials,6.87
12022,Atashi Tenshi Anata Akuma,1.33
12023,Aesop Douwa,4.33
12024,Asuka: Nihon no Rekishi,5.83
12025,Swamp Stamp Anime Edition,5.78
12026,Mayoiga no Oneesan The Animation,7.06
12027,Musekinin Galaxy☆Tylor,4.09
12028,Paper Moon,0
12029,Wakeup! Koala!,0
12030,"Zoojazoo ""Watashi no Onaka""",4.3
12031,Bussouna Yoru,0
12032,Pluto,0
12033,Pikotarou no Lullaby Lullaby (TV),5.62
12034,Doraemon Movie 38: Nobita no Takarajima,7
12035,Patlabor EZY,0
12036,Taimashin,0
12037,40-shuunen da yo! Coro Coro All-Star Shougakkou,0
12038,6 Lovers,0
12039,Nyago Dance,3.63
12040,Goichi Jiisan,5.67
12041,Otsukimi Recital,7.32
12042,Comic Girls,7.18
12043,Gin no Guardian 2nd Season,6.89
12044,Blame! Movie 2,0
12045,Sidonia no Kishi 3,0
12046,Shingeki no Kyojin Season 3,0
12047,Hungry Days: Aoharu ka yo.,5.84
12048,Noraneko,6.08
12049,Starmyu 2nd Season Special,6.99
12050,Kingdom Hearts χ Back Cover,7.11
12051,Rilakkuma to Kaoru-san,0
12052,Ookami Heart,6.4
12053,Inyouchuu Shoku: Harami Ochiru Shoujo-tachi Anime Edition,5.19
12054,Boku dake no Hentai Kanojo The Animation,6.26
12055,Catch: Tsugi no Natsu ga Kuru You ni,3.33
12056,Off Stage,3
12057,Aozora,4.75
12058,Cell no Koi,4.88
12059,Akisutozeneko,3.08
12060,Cyborg 009 x NTT DoCoMo,0
12061,Shokugeki no Souma: San no Sara,8.5
12062,Yowamushi Pedal: Glory Line,7.87
12063,Tate no Yuusha no Nariagari,0
12064,Question mark,0
12065,Detective Conan Movie 22: Zero The Enforcer,7.44
12066,Miniforce TV,0
12067,Ginga,5.99
12068,Cinderella Girls Gekijou Specials,6.45
12069,"Haikyuu!!: vs ""Akaten""",7.71
12070,Otome Chic,6.08
12071,Granblue Fantasy The Animation: Kabocha no Lantern,6.69
12072,Boku dake ga Inai Machi Recap,7.15
12073,Curry no Kuni no Coburoux,6.57
12074,Love Kome: We Love Rice 2nd Season,4.83
12075,Chio-chan no Tsuugakuro,0
12076,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,7.59
12077,Otome*Domain The Animation,7.15
12078,Miira no Kaikata,7.52
12079,Angolmois: Genkou Kassenki,0
12080,RErideD: Tokigoe no Derrida,0
12081,Shoujo Shuumatsu Ryokou,8.19
12082,Sora yori mo Tooi Basho,8.65
12083,Hataraku Saibou,6.33
12084,FLCL Alternative,7.09
12085,Gintama.: Porori-hen,8.59
12086,SSSS.Gridman,0
12087,Promare,0
12088,Darling in the FranXX,8.15
12089,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,8.23
12090,Zero Seiki Movie 1: Emeraldas,0
12091,Zero Seiki Movie 2: Herlock,0
12092,Zero Seiki Movie 3: Maetel,0
12093,Lupin III: Part 5,7.99
12094,Kura Sushi,5.66
12095,Black Jack: Futari no Kuroi Isha - Manner Movie,6.04
12096,Karakai Jouzu no Takagi-san,7.94
12097,Overwatch Doomfist PV,0
12098,Grisaia: Phantom Trigger,0
12099,Yowamushi Pedal: Re:Generation,6.94
12100,Cinderella Girls Gekijou 2nd Season,6.69
12101,Hakata Tonkotsu Ramens,7.55
12102,Enoshimans,5.14
12103,Implicity,5.98
12104,Detective Conan: The Bomb Demon That Came From the Picture Book,0
12105,Ryuuou no Oshigoto!,7.07
12106,Guruguru Petit Anime Gekijou,6.5
12107,McDull: Fan Bao Qibing,6.63
12108,Qingwa Wangguo,4.13
12109,Qingwa Wangguo: Zhi Bingdong Da Maoxian,4.2
12110,Catchy-kun no Nice Catch!,4.25
12111,Hello Jadoo,5.86
12112,Da Wei Bei Ken Zhi Daomei Tegong Xiong,6.25
12113,Ame-iro Cocoa Series: Ame-con!!,4.88
12114,Anitore! XX: Jigoku no Training,0
12115,Devils Line,6.47
12116,Kime Koi!,6.89
12117,Yume ga Sameru made,7.15
12118,Aoshima Megu,5.28
12119,Koto no Shidai,3.62
12120,Imouto Bitch ni Shiboraretai,7.18
12121,Bishoujo Senshi Sailor Moon Crystal: Dead Moon-hen 1,0
12122,Bishoujo Senshi Sailor Moon Crystal: Dead Moon-hen 2,0
12123,Mecha-ude,0
12124,Nanatsu no Taizai Movie: Tenkuu no Torawarebito,0
12125,Mobile Suit Gundam Thunderbolt: Bandit Flower,7.33
12126,Devilman Memorial,5.94
12127,Lulin Da Maoxian Zhi Tangguo Shijie,4.88
12128,Yura Yura Suizokukan,4
12129,Tori vs. Buta: Buttobi Pizza Battle,4.52
12130,Kud Wafter,0
12131,Papan Ga Panda!,6.5
12132,PJ Berri no Mogumogu Munyamunya Season 2,5.7
12133,Basilisk: Ouka Ninpouchou,5.91
12134,Baja no Studio,6.99
12135,Wotaku ni Koi wa Muzukashii,7.95
12136,Onyankopon,4.52
12137,Fairy Tail (2018),0
12138,Swan,4.5
12139,"Hope: Suiso Shakai to, Korekara no Energy no Hanashi",4.94
12140,Shinmai &#039;FUREAI&#039; Net. Concept Movie,4.31
12141,Namae no Nai hi,3.94
12142,Windy,4.88
12143,Oh! 96-kku,4.17
12144,Kino,5.26
12145,Gundam Build Fighters: GM no Gyakushuu,7.3
12146,Harukana Receive,0
12147,Mahou Shoujo Lyrical Nanoha: Detonation,0
12148,Dibetagurashi: Ahiru no Seikatsu - Ahiru no Sumu Shima,6.17
12149,SATRIA - The Warriors of 7 Elements,0
12150,Dame x Prince Anime Caravan,6.6
12151,SHADOW OF LAFFANDOR: Laffandor Kuni Monogatari ~FANTASY PICTURE STORY~,0
12152,Super Mario no Shouboutai,4.69
12153,Satsuriku no Tenshi,0
12154,Naeil-eun Pyeongbeomhae Jilgeoya,5.08
12155,Märchen Mädchen,5.49
12156,Dia Horizon (Kabu),4.88
12157,Sora to Umi no Aida,0
12158,Alice or Alice: Siscon Niisan to Futago no Imouto,5.48
12159,Otona no Ikkyuu-san 2nd Season,4.6
12160,Kimoshiba 2,6.33
12161,Mainichi JK Kikaku Episode 0,0
12162,Mainichi JK Kikaku,0
12163,Two Car,5.7
12164,Heartful Maman The Animation,6.59
12165,Shaolin Chuanqi,0
12166,Cogimyun,3.6
12167,Dia Horizon,3.81
12168,Joleobban,4.45
12169,Cardfight!! Vanguard G: Z,6.75
12170,Persona 5 the Animation,7.45
12171,Ousama Game The Animation,5.18
12172,Golden Kamuy,7.53
12173,Hakyuu Houshin Engi,5.11
12174,Yoiko no Rekishi Anime — Ohkina Kabu (Kabu),0
12175,Air Soushuuhen,6.44
12176,Kagirohi: Shaku Kei - Another,6.64
12177,RunningMan The Animation,0
12178,Senran Kagura 2nd Season,0
12179,Net-juu no Susume,7.86
12180,A.I.C.O.: Incarnation,6.98
12181,Knights of the Zodiac: Saint Seiya,0
12182,Net-juu no Susume Special,7.54
12183,Cannon Busters,0
12184,Dagashi Kashi 2,6.98
12185,Ikezu,5.54
12186,Hitozuma Life: One Time Gal,6.21
12187,Kyonyuu Daikazoku Saimin,7.04
12188,Teekyuu 9 Specials,6.44
12189,Ashita Aou ne,3.19
12190,Amaryllis,3.59
12191,Eto wa Merry-Go-Round,3.67
12192,I&#039;m Coming,4.2
12193,Soccer,3.75
12194,Universal Mind,3.79
12195,Fate/Grand Order CMs,7.19
12196,Jirijiri,4.33
12197,The Sun Sank,4.51
12198,Halfway,4.83
12199,Echolocation,4.65
12200,Hunger,4.1
12201,Rabbit,3.52
12202,Human Gift,3.42
12203,Aiseki Mogol Girl,4.62
12204,Endless Summer,5.44
12205,Macross Δ Movie: Gekijou no Walküre,6.66
12206,Beat in Love,4.31
12207,Parasol Life,3.39
12208,Metamorphosis,2.74
12209,Tengoku,4.48
12210,Toshi Keikaku,4.45
12211,Lostorage Conflated WIXOSS: Missing Link,6.75
12212,Tonari no Tonari,4.04
12213,Owakare,3.64
12214,Toyoichi,4.17
12215,Nerenai!!!,4.08
12216,Kaijuu,5.15
12217,9,5.35
12218,Humanoid Girl,4.5
12219,Ghana,4.31
12220,Alluptoyou,5.04
12221,Car Radio,4.82
12222,Hakumei to Mikochi,7.59
12223,Mirror Mirror (Bombs BiS),4.8
12224,Ice Fist,5.04
12225,Happy Forest,5.13
12226,Kimi no Suizou wo Tabetai,0
12227,The Gift,5.18
12228,Watashi ga Nakou Hototogisu,5.55
12229,Halved,4.69
12230,Nandaku Mou,4.24
12231,Haha no Supporter,6.15
12232,Shingeki no Kyojin: Lost Girls,8.16
12233,Shirotan: Shirotan ga Ippai!,6.74
12234,Takunomi.,6.39
12235,Boku dake no Hentai Kanojo Motto♥ The Animation,6.27
12236,Ima,0
12237,Dragon Quest X: Boukensha-tachi no Kiseki,5.38
12238,Love,3.29
12239,Saishuu Densha featuring Izumi Makura,4.42
12240,Nosferatu,4.15
12241,Tsuugakuro,4.5
12242,Katte ni Shiyagatte,3.62
12243,Onagawa Chuu Baske Bu: 5-nin no Natsu,5
12244,Uma no Friends,6.5
12245,Ikkyuu Nyuukon,6.88
12246,Ryuudouji Shimon no Inbou,6.44
12247,Ito Junji: Collection,6.2
12248,Uchiage Hanabi,7.89
12249,Animation de Tsutaeru: Hibakusha kara no Tegami,6.24
12250,Oyoge! Taiyaki-kun,3.55
12251,DJ Nobunaga,5.09
12252,Taka no Tsume: Tokyo Comic Con 2017 no Ouen-dan ni Shuunin Kettei!,3.65
12253,Oretacha Youkai Ningen,4.19
12254,Crystal Clear,6.55
12255,Succubu-ist Story The Animation,6.54
12256,"Animation de Tsutaeru ""Hibakusha kara no Tegami""",0
12257,Garo: Vanishing Line,7.3
12258,Tottoko Hamtarou: Anime Dechu!,6.33
12259,Wangu Xian Qiong,7
12260,Gohan Suki,5
12261,Inagawa Junji no Sugo: Ku Kowai Hanashi,4.86
12262,Bibury,5.82
12263,Keifuku-san,6.08
12264,Gokiburi Taisou,4.83
12265,Nowhereland,5.38
12266,Hachiko↑Dance,4.89
12267,Yaoguai Mingdan 2nd Season,8.05
12268,"Annyeong, Jeonwoochi! Dosoolrobotdaegyeoljeon",4.67
12269,"Sou: Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?-hen",5.64
12270,Aoi Triton,6
12271,Qiang Niang,0
12272,Fireball Humorous,5.6
12273,Yuhuwa Chingudeul,0
12274,World&#039;s End Umbrella,6.17
12275,Wonderland to Hitsuji no Uta,4.95
12276,Sajou no Yumekui Shoujo,4.71
12277,Suna no Wakusei feat. Hatsune Miku,6.81
12278,Diary,5.8
12279,Clock Lock Works,4.78
12280,Christmas Morgue,5.31
12281,Abstract feat. Alkama,5.34
12282,It Seems like a Frog,4.5
12283,Feng Ling Yu Xiu,7.13
12284,Lan Mo De Hua,6.89
12285,The iDOLM@STER Prologue SideM: Episode of Jupiter,7.31
12286,Boku wa Sonzai Shiteinakatta,5.82
12287,Starship Troopers: Traitor of Mars,6.68
12288,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,6.1
12289,Infini-T Force Movie: Gatchaman - Saraba Tomo yo,5.94
12290,"Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji.",5.57
12291,Tokimeki Restaurant☆☆☆  MIRACLE6 Movie,5
12292,Asagao to Kase-san.,0
12293,One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,8.06
12294,Itsudatte Bokura no Koi wa 10 cm Datta.,7.68
12295,Plus Kouji,5.75
12296,New My Tear CL Series,5.35
12297,Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation,7.44
12298,Kai Feng Qitan: Zhege Baogong Bu Taixing,6
12299,Anisama,6.08
12300,Rainbow Signal: Hi-Fi Set,6.17
12301,Hinomaru!,6.13
12302,Glory Days,6.89
12303,Kuusou Suizokukan,5.29
12304,"Panpaka Pants Matsuri Movie: Purin Ara, Domo",4.86
12305,Sono Me ga Mitsumeru Mono,5.45
12306,Scratch x One Piece Film: Gold,5.89
12307,One Piece Film: Gold - Cine Mike Popcorn Kokuchi,6.07
12308,TOHO Cinemas x One Piece Film: Gold - Tokubetsu Eizou,5.99
12309,Evil or Live,5.99
12310,Monsuto Anime: Kieyuku Uchuu-hen,6.41
12311,Don&#039;t Cry,5.85
12312,Kyak Kyak Kyak Flamenco,4.17
12313,Baka to Test to Shoukanjuu Mini Anime,6.8
12314,Library Cross Infinite,0
12315,Jukujo Shigan,5.8
12316,Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi,7.12
12317,Ohedo Julia-Night,0
12318,Pingu in the City,8.65
12319,Daiyoshi P Produce Ashita no Jobuubu,4.8
12320,Drive Car,4.36
12321,Sylvanian Families: Mini Story,4.6
12322,Mahou Shoujo Site,6.48
12323,Uchuu Senkan Tiramisù,6.07
12324,Detective Conan: Anti-Crime Guide,6.83
12325,Minna no Jouhou Moral,5
12326,Yuukai Boushi Animation Eiga: Akazukin-chan Chanto Check,6
12327,Manichi ga Tsurai Kimochi Wakarimasu ka: Yurusenai! Net Ijime,10
12328,Mimi-chan no Te to Te to Te,1
12329,Nyani ga Nyandaa Nyandaa Kamen no Yuukai Boushi: Miiko-chan Chanto Check!!,5
12330,Natsume Yuujinchou Roku Specials,8.47
12331,Gokiburi Hime,4.71
12332,The Curlydog Story,4.59
12333,Usatalk,4.72
12334,Lilt,3.75
12335,Re:Zero kara Hajimeru Isekai Seikatsu: Memory Snow,0
12336,Doraemon Eigo Kyōshitsu,0
12337,Glamorous Heroes,5.06
12338,Daybreak Interlude,7.13
12339,Xiang Ling Ji,0
12340,Ling Yu,6.74
12341,Apron Hero,3.93
12342,Uchuu no Uta,3.83
12343,Kana Kana ka na,4.43
12344,Hinamatsuri,8.01
12345,Hachigatsu no Cinderella Nine,5.5
12346,Robot Girls Z: Fukkatsu no Chika Teikoku!?,0
12347,Oniichan ni Natchatta,2.75
12348,Oniichan Zurui,3
12349,Oyama no Taishou,2.43
12350,Candy no Yume,4.16
12351,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou,7.03
12352,Blade Runner: Black Out 2022,7.08
12353,Butlers: Chitose Momotose Monogatari,5.79
12354,Gomen ne Chitchi,1
12355,Mirai Shouboushi Kyuuta,1
12356,Nyanpara no Nakama-tachi,1
12357,Shouka Robo Zeres: Fire Dragon wo Taose!,1
12358,Honou no Senshi: Firegirl,4.5
12359,Mushi Mushi Mura no Nakama-tachi: Minna Ii Toko Arun Da yo,7.67
12360,Shichisei no Subaru,0
12361,Gaikotsu Shotenin Honda-san,0
12362,Quanzhi Fashi 2nd Season,6.65
12363,Itsumo Kokoro ni Hohoemi wo,1
12364,Shippai Ippai mo Ikkai,5.33
12365,Kimari no Nai Kuni,1
12366,Nijiiro no Fushigina Ishi,1
12367,Wao-kun no Hane,1
12368,Tamagawa Kyoudai,6.14
12369,Fate/Apocrypha: Seihai Daisen Kaimaku-hen,6.38
12370,Nissin no Donbei x Kemono Friends,6.27
12371,Full Metal Panic! Movie 1,0
12372,Full Metal Panic! Movie 2,0
12373,Full Metal Panic! Movie 3,0
12374,AOTU Shijie 2,5.8
12375,Gomennasai,4.46
12376,Cat&#039;s Eye Love,3.13
12377,Gum Shaara,2.89
12378,Kuma no Nuigurumi,4.93
12379,Kotatsu Musume de Teketekete,3.14
12380,Gomen yo! Wanwan,3.86
12381,Sabishi Gariya-san Konnichiwa,2.63
12382,Saraba Seishun,3
12383,Snowdrop,4
12384,Tanoshii ne,3.11
12385,Chibikko Cowboy,2.4
12386,Tsubiregg Tsuburegg March,2.57
12387,TV ga Kita hi,2.91
12388,Hasami Togi,4
12389,Bubble Bath,4.5
12390,Hamburger no Tsukurikata,4
12391,Katasumi no Uroko,6.62
12392,Ginga Eiyuu Densetsu: Die Neue These Seiran 1,0
12393,Ginga Eiyuu Densetsu: Die Neue These Seiran 2,0
12394,Ginga Eiyuu Densetsu: Die Neue These Seiran 3,0
12395,Hiromi,3.89
12396,Pink Jumon,4.85
12397,Flamingo Waltz,3.38
12398,Furusato no Nai Aki,4
12399,Hedler no Yama,4.13
12400,Bokunchi no Chabo,2.33
12401,Hotaru Koi,3
12402,Power Powan,3.75
12403,Ponta Monogatari,3.33
12404,Mama Gomennasai,2.63
12405,Mama no Earring,3.75
12406,Mama no Kekkon,3.67
12407,Minna no Umi,3.63
12408,Meiwaku Danchi,3.55
12409,Yasashii Kaze,3.78
12410,Yasashi-sa no Tamatebako,3.5
12411,Yukai na Mezamashi Tokei,3.33
12412,Reset,4
12413,Lu La La,3.5
12414,Waga Na wa Cowboy,4
12415,One Nyan Monogatari,3.67
12416,Wonderful World: Ganmen Shintaisou,3.63
12417,Ichiendama no Tabigarasu,4.36
12418,Ima demo Senchou to Yobarete iru Senchou no Yoru,3.14
12419,Shiyan Pin Jiating,6.58
12420,Na mo Nai Hana no Youni,3.38
12421,Yumehito: Yumejin,4.11
12422,Koinu no Blue,4.53
12423,Kozou no Koushin,4.31
12424,Chiisana Tegami,3
12425,Kawa wa Dare no Mono?,4.76
12426,"Attakai, Fuyu Canada",6.44
12427,Kenja no Mago,0
12428,Yodel no Onna,5.74
12429,Littleforestmello,6.1
12430,Mushinin,5.75
12431,Koneko no Chii: Ponponra Dairyokou,6.46
12432,Katsugeki/Touken Ranbu Movie,0
12433,Zhandou Wang Zhi Jufeng Zhan Hun,6.4
12434,Princess Principal: Ange Report,6.63
12435,Zhandou Wang Zhi Jufeng Zhan Hun 2,6.5
12436,Zhandou Wang Zhi Jufeng Zhan Hun 3,5.78
12437,Zhan Guo FAN,5.27
12438,Zhen Gyi Hong Shi,6.25
12439,One Room 2nd Season,0
12440,Toaru Majutsu no Index III,0
12441,Mobile Suit Gundam: Twilight Axis - Akaki Zan-ei,6.27
12442,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,7.22
12443,Ku Pao Ying Xiong,6.01
12444,Bokura no Ashita: Freeter no Genjou ni Kansuru Wakamono e no Shuuchi Kouhou Jigyou,4
12445,Touken Ranbu: Hanamaru - Makuai Kaisouroku,6.57
12446,Lord of Vermilion IV,4.29
12447,Still,5.86
12448,Wo De Tian Jie Nv You,6.8
12449,Boku no Hero Academia 3rd Season,8.71
12450,Soukou Musume,0
12451,"Pakomane: Watashi, Kyou kara Meimon Yakyuubu no Seishorigakari ni Narimasu... The Animation",6.63
12452,Oshushi Da yo,4.78
12453,Digimon Adventure tri. 6: Bokura no Mirai,8
12454,Shoujo Shuumatsu Jugyou,6.52
12455,Tada-kun wa Koi wo Shinai,7.48
12456,Love Live! Sunshine!! Recap,7.03
12457,Sword Art Online: Alicization,0
12458,Sword Art Online Alternative: Gun Gale Online,7.33
12459,Drifters (OVA),7.61
12460,B-Project: Kodou*Ambitious 2,0
12461,Princess Principal Picture Drama,6.38
12462,Lalala Lala-chan ★Uchuu ni Muchuu★,5
12463,Beachside Lover,0
12464,Doupo Cangqiong,7.41
12465,Road to You: Kimi e to Tsuzuku Michi,6.78
12466,Esoragoto Spiral,6.07
12467,Mekakucity Records,7.71
12468,Overlord: Ple Ple Pleiades Theatrical Version,6.94
12469,Arslan Senki (TV): Fuujin Ranbu - 4-koma Gekijou,6.45
12470,Cinderella Girls Gekijou: Kayou Cinderella Theater 2nd Season,6.56
12471,MahoYome Episode 0,6
12472,MahoYome,6.65
12473,Fuwafuwa Hour: Pui Pui & Muu Muu,3.5
12474,Ulysses: Jeanne d&#039;Arc to Renkin no Kishi,0
12475,Tokyo Ghoul:re,7.92
12476,Rokuhoudou Yotsuiro Biyori,7.14
12477,Dies Irae (ONA),0
12478,Beatless,6.15
12479,Ninja Batman,6.71
12480,Koikishi Purely☆Kiss The Animation: Special Edition,6.5
12481,Pikotarou no Lullaby Lullaby,5.33
12482,Dies Irae: Irasshai Zonnenji,6.26
12483,Ling Qi 2,7.59
12484,Kiniitta Nakani Ikinari Nakadashi OK na Resort Tou,0
12485,Dies Irae: Reimei,5.44
12486,Dorei-ku The Animation,6.44
12487,Kakyuusei (TV): Hajimemashite Tina!,5.65
12488,The iDOLM@STER SideM: PASSION of the PASSION,0
12489,Porong Porong Pororo 6,5.29
12490,Shinkansen Henkei Robo Shinkalion The Animation,6.05
12491,Starmyu 3rd Season,0
12492,Starmyu OVA (2018),0
12493,Natsume Yuujinchou Movie: Utsusemi ni Musubu,0
12494,Tsuki ga Kirei Special,7.32
12495,Boku wa Robot-goshi no Kimi ni Koi wo Suru,6.46
12496,GJ8man: Dai 1-bu - Soushuuhen,4.53
12497,Heibai Wushang 2nd Season,6.65
12498,Huyao Xiao Hongniang: Qian Yan,7.7
12499,Kokkoku,7.23
12500,Lalala Lala-chan,5.33
12501,Lalala Lala-chan Mini,4.22
12502,Lalala Lala-chan: Patapata Daisensou,4.88
12503,Pikachin-Kit,4.11
12504,Nissin Cup Noodles China x Gintama,7.17
12505,Peace Maker Kurogane Movie 2: Yuumei,0
12506,Zukkoke Sannin-gumi: Kusunoki Yashiki no Guruguru-sama,5
12507,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken OVA,6.58
12508,Doupo Cangqiong Specials,6.91
12509,Megalo Box,8.45
12510,Kamiusagi Rope x Boruto: Naruto Next Generations,5.77
12511,Major 2nd (TV),7.59
12512,Crayon Shin-chan Movie 26: Bakumori! Kung Fu Boys - Ramen Tairan,6.8
12513,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,6.3
12514,Nanocore 3rd Season,6.6
12515,Neko Neko Gong Show,4.83
12516,dwarf Movie Lab,3.95
12517,Weaving,4.56
12518,"PLUG, THe NeW WORLD",4.86
12519,Dungeon Meshi: Senshi no Kantan Cooking!,5.79
12520,Monogatari no Aru Satou,5.49
12521,Fettu to Ccine to Gummi Seijin,2.86
12522,Boku wa Shitteru yo.,4.28
12523,Peace Shitenchou,4.64
12524,Life: Jinsei no Taisetsu na Toki ni...,4.91
12525,Nishio no Yatsuzou,3.36
12526,Ki de Tsukurou,4.38
12527,Sougou Medical Koushiki,5.86
12528,Kinyoubi no Yakusoku,5.45
12529,Granblue Fantasy The Animation 2,0
12530,Luo Xiao Hei Zhan Ji: Fan Wai,6.83
12531,Kero Kero Keroppi no Bokura no Ohimesama,5.17
12532,High & Low: G-Sword OVA,0
12533,Hug tto! Precure,7.36
12534,Brilliant Better,5.5
12535,Fortissimo Bell,5.31
12536,Watashi no Naka no Gensou-teki Sekaikan Oyobi Sono Kengen wo Souki Saseta Aru Genjitsu de no Dekigot,5.45
12537,Detarame Rock & Roll Theory,5.43
12538,Heart Beat,5.51
12539,Muteki We Are One!!,5.45
12540,Dokidoki Dream!!!,5.63
12541,Moushin Soloist Life!,5.27
12542,My Dearest Song,5.52
12543,Neko Matsuri,5.82
12544,Bang Babang Bang!!!,5.29
12545,Tic Tac Dreamin&#039;,5.31
12546,Trust,5.56
12547,Spicy Swingy Style,5.41
12548,Session High⤴,5.81
12549,Bary-san no Shokoku Manyuuki,5.5
12550,Biju Tune!,4.09
12551,Yoi Ko no Rekishi Anime: Ookina Kabu,0
12552,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,7.34
12553,Flowering Heart 2,3.57
12554,Shi Wan Ge Leng Xiao Hua 2 (movie),0
12555,Nintama Rantarou: Saraba Ninjutsu Gakuen no Dan,7.2
12556,Toilet no Kuni,3.54
12557,Hamaneko,4.93
12558,SNS Police,4.4
12559,4 Shuunen Monst? Shiru ka yo!,0
12560,Ajin 2nd Season OVA,0
12561,Yakiniku-ten Sengoku,4.82
12562,"Fudanshi Koukou Seikatsu: Sports no Aki, Bonnou no Aki",6.35
12563,Kimagure Mercy,6.24
12564,PANDORA VOXX complete,0
12565,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,0
12566,Date A Live 3rd Season,0
12567,Ankoku Cat VS,4.89
12568,Akashic Re:cords,6.36
12569,Tenkyuu no Arculs,4.38
12570,Shadowverse,0
12571,Mashiro Witch,0
12572,Grand Marche no Meikyuu,4.6
12573,Kakusansei Million Arthur,4.68
12574,Kairisei Million Arthur,4.68
12575,Shaonian Jinyiwei,6.47
12576,Daitai 3-bu de Wakaru .hack History,6.18
12577,Banana Fish,0
12578,Piano no Mori (TV),7.21
12579,Tsurune,0
12580,Tsukumogami Kashimasu,0
12581,Souten no Ken Re:Genesis,5.06
12582,Stone Age Episode 0,1
12583,Stone Age,6
